customer_id,first_name,last_name,email,region,signup_date,customer_segment
C01253,Oscar,Clark,customer01253@example.com,North,2022-12-05,Small Business
C01254,Lucas,Davies,customer01254@example.com,North,2023-06-21,Small Business
C01255,Mia,King,customer01255@example.com,West,2022-03-09,Small Business
C01256,Daniel,Clark,customer01256@example.com,East,2023-01-18,Consumer
C01257,James,Davies,customer01257@example.com,South,2022-01-19,Consumer
C01258,Amelia,Jones,customer01258@example.com,East,2023-11-14,Consumer
C01259,Liam,Brown,customer01259@example.com,North,2022-03-15,Small Business
C01260,Ethan,Murphy,customer01260@example.com,East,2023-07-27,Consumer
C01261,James,Evans,customer01261@example.com,South,2024-07-27,Consumer
C01262,James,Evans,customer01262@example.com,West,2025-07-23,Small Business
C01263,Emily,Clark,customer01263@example.com,South,2024-12-07,Small Business
C01264,Ethan,Young,customer01264@example.com,East,2022-07-30,Consumer
C01265,Ava,Young,customer01265@example.com,North,2024-05-04,Consumer
C01266,Olivia,Roberts,customer01266@example.com,North,2023-10-13,Consumer
C01267,Liam,Johnson,customer01267@example.com,East,2024-09-20,Small Business
C01268,James,Johnson,customer01268@example.com,East,2023-11-26,Small Business
C01269,Liam,Thomas,customer01269@example.com,West,2023-06-24,Consumer
C01270,Isla,Brown,customer01270@example.com,South,2025-04-29,Consumer
C01271,Mia,Jones,customer01271@example.com,West,2025-08-31,Small Business
C01272,Oscar,Martin,customer01272@example.com,Central,2024-06-19,Small Business
C01273,Daniel,Allen,customer01273@example.com,West,2024-02-19,Consumer
C01274,Liam,Young,customer01274@example.com,North,2025-02-10,Consumer
C01275,Ava,Walker,customer01275@example.com,East,2022-06-19,Consumer
C01276,Ethan,Wilson,customer01276@example.com,North,2024-11-03,Consumer
C01277,Emma,Jones,customer01277@example.com,South,2022-10-15,Small Business
C01278,James,Kelly,customer01278@example.com,Central,2022-07-08,Small Business
C01279,Grace,Smith,customer01279@example.com,North,2024-07-02,Small Business
C01280,Leo,Clark,customer01280@example.com,East,2025-03-24,Consumer
C01281,Olivia,Taylor,customer01281@example.com,West,2023-11-25,Small Business
C01282,Noah,Johnson,customer01282@example.com,West,2024-06-06,Consumer
C01283,Ella,King,customer01283@example.com,East,2023-04-16,Consumer
C01284,Jack,Walker,customer01284@example.com,North,2025-01-03,Consumer
C01285,Isla,Evans,customer01285@example.com,South,2022-10-04,Consumer
C01286,Leo,Brown,customer01286@example.com,East,2024-07-28,Small Business
C01287,Oscar,Smith,customer01287@example.com,North,2025-09-28,Consumer
C01288,Olivia,Evans,customer01288@example.com,South,2023-07-25,Consumer
C01289,Jack,Davies,customer01289@example.com,North,2024-05-06,Consumer
C01290,Leo,Johnson,customer01290@example.com,North,2024-09-27,Consumer
C01291,Mia,Taylor,customer01291@example.com,East,2025-04-20,Consumer
C01292,Amelia,Walker,customer01292@example.com,North,2023-04-03,Consumer
C01293,Emma,Brown,customer01293@example.com,East,2024-07-06,Small Business
C01294,Leo,Johnson,customer01294@example.com,West,2024-04-12,Consumer
C01295,Sophia,Martin,customer01295@example.com,Central,2024-12-23,Consumer
C01296,Jack,Walker,customer01296@example.com,South,2024-04-18,Consumer
C01297,Liam,Walker,customer01297@example.com,North,2025-07-07,Small Business
C01298,Emma,Roberts,customer01298@example.com,North,2022-07-12,Consumer
C01299,Ella,Taylor,customer01299@example.com,West,2023-09-08,Consumer
C01300,Henry,Young,customer01300@example.com,West,2023-02-10,Consumer
C01301,Grace,Martin,customer01301@example.com,North,2024-07-31,Consumer
C01302,Olivia,Davies,customer01302@example.com,Central,2023-12-22,Consumer
C01303,Ella,Kelly,customer01303@example.com,North,2022-04-03,Small Business
C01304,Jack,Martin,customer01304@example.com,East,2023-03-06,Consumer
C01305,Noah,Kelly,customer01305@example.com,West,2023-10-16,Consumer
C01306,Noah,Davies,customer01306@example.com,Central,2023-03-10,Small Business
C01307,Daniel,Lewis,customer01307@example.com,West,2025-02-09,Small Business
C01308,Amelia,Jones,customer01308@example.com,Central,2023-01-10,Consumer
C01309,James,Roberts,customer01309@example.com,South,2024-12-18,Consumer
C01310,Noah,Lewis,customer01310@example.com,Central,2024-12-02,Consumer
C01311,James,Lewis,customer01311@example.com,North,2022-07-26,Consumer
C01312,Ethan,Roberts,customer01312@example.com,Central,2024-02-19,Small Business
C01313,Amelia,Thomas,customer01313@example.com,East,2025-08-12,Small Business
C01314,Oscar,Roberts,customer01314@example.com,Central,2025-02-15,Enterprise
C01315,Emily,Allen,customer01315@example.com,East,2023-06-16,Consumer
C01316,Daniel,Jones,customer01316@example.com,West,2025-05-30,Consumer
C01317,Henry,Wilson,customer01317@example.com,East,2022-06-15,Consumer
C01318,Amelia,Brown,customer01318@example.com,West,2023-10-05,Small Business
C01319,Leo,Taylor,customer01319@example.com,North,2025-03-25,Consumer
C01320,Sophia,Kelly,customer01320@example.com,North,2025-04-22,Consumer
C01321,Jack,Young,customer01321@example.com,South,2022-03-31,Small Business
C01322,Leo,Clark,customer01322@example.com,North,2025-01-22,Small Business
C01323,Amelia,Allen,customer01323@example.com,Central,2022-01-13,Small Business
C01324,Grace,Thomas,customer01324@example.com,South,2024-08-30,Consumer
C01325,Olivia,Young,customer01325@example.com,Central,2024-03-15,Small Business
C01326,Olivia,Jones,customer01326@example.com,South,2024-08-02,Small Business
C01327,Emily,Martin,customer01327@example.com,North,2024-01-12,Consumer
C01328,Lucas,Hall,customer01328@example.com,West,2024-05-25,Consumer
C01329,Grace,Clark,customer01329@example.com,West,2025-03-19,Consumer
C01330,Jack,Young,customer01330@example.com,East,2023-10-22,Enterprise
C01331,Mia,Walker,customer01331@example.com,East,2024-10-28,Consumer
C01332,Grace,Allen,customer01332@example.com,West,2024-11-18,Consumer
C01333,Daniel,Thomas,customer01333@example.com,South,2022-10-23,Consumer
C01334,Jack,Walker,customer01334@example.com,Central,2024-09-12,Small Business
C01335,Henry,Johnson,customer01335@example.com,Central,2024-07-14,Consumer
C01336,Grace,Taylor,customer01336@example.com,West,2023-10-02,Consumer
C01337,Olivia,Martin,customer01337@example.com,North,2022-12-06,Consumer
C01338,Daniel,Jones,customer01338@example.com,West,2023-09-20,Small Business
C01339,Grace,Hall,customer01339@example.com,North,2023-03-15,Consumer
C01340,Daniel,Allen,customer01340@example.com,North,2025-03-13,Consumer
C01341,Ethan,Hall,customer01341@example.com,South,2024-07-30,Small Business
C01342,Isla,Allen,customer01342@example.com,East,2024-04-09,Consumer
C01343,James,King,customer01343@example.com,Central,2023-06-03,Small Business
C01344,Ella,Wilson,customer01344@example.com,West,2024-09-02,Consumer
C01345,Noah,Brown,customer01345@example.com,West,2024-12-04,Consumer
C01346,Noah,Lewis,customer01346@example.com,East,2024-08-12,Consumer
C01347,Noah,Davies,customer01347@example.com,South,2025-06-16,Consumer
C01348,Noah,Davies,customer01348@example.com,South,2024-08-09,Small Business
C01349,Grace,Evans,customer01349@example.com,Central,2024-08-01,Consumer
C01350,Olivia,Evans,customer01350@example.com,North,2022-06-04,Small Business
C01351,Isla,Wilson,customer01351@example.com,Central,2025-04-19,Consumer
C01352,James,Jones,customer01352@example.com,East,2025-05-23,Consumer
C01353,Emily,Clark,customer01353@example.com,East,2022-03-29,Consumer
C01354,Emma,Taylor,customer01354@example.com,West,2025-07-03,Enterprise
C01355,Oscar,Clark,customer01355@example.com,East,2025-01-01,Consumer
C01356,Emily,Evans,customer01356@example.com,Central,2024-07-19,Consumer
C01357,Emily,Wilson,customer01357@example.com,Central,2022-06-28,Consumer
C01358,Daniel,King,customer01358@example.com,East,2022-07-31,Consumer
C01359,Olivia,Roberts,customer01359@example.com,South,2025-06-11,Consumer
C01360,Grace,Murphy,customer01360@example.com,West,2023-04-10,Small Business
C01361,Isla,Taylor,customer01361@example.com,Central,2025-05-31,Consumer
C01362,Grace,Taylor,customer01362@example.com,South,2023-09-23,Small Business
C01363,Emma,Martin,customer01363@example.com,West,2024-04-04,Consumer
C01364,Sophia,Young,customer01364@example.com,West,2025-07-11,Small Business
C01365,Amelia,Martin,customer01365@example.com,West,2025-05-15,Small Business
C01366,Sophia,Young,customer01366@example.com,North,2023-08-30,Consumer
C01367,Isla,Murphy,customer01367@example.com,West,2024-06-03,Enterprise
C01368,Olivia,Roberts,customer01368@example.com,Central,2023-01-01,Consumer
C01369,Oscar,Hall,customer01369@example.com,North,2022-10-03,Enterprise
C01370,Leo,Lewis,customer01370@example.com,South,2023-01-15,Small Business
C01371,Lucas,Smith,customer01371@example.com,Central,2025-08-25,Consumer
C01372,James,King,customer01372@example.com,North,2025-07-15,Consumer
C01373,Ella,Allen,customer01373@example.com,Central,2024-08-02,Consumer
C01374,Mia,Hall,customer01374@example.com,East,2024-12-23,Consumer
C01375,Olivia,Clark,customer01375@example.com,South,2024-03-20,Consumer
C01376,Isla,Brown,customer01376@example.com,Central,2025-10-05,Consumer
C01377,Emily,Clark,customer01377@example.com,East,2024-07-13,Consumer
C01378,Isla,Wilson,customer01378@example.com,East,2023-05-09,Small Business
C01379,Olivia,Wilson,customer01379@example.com,South,2025-01-26,Consumer
C01380,Ethan,Allen,customer01380@example.com,West,2024-12-30,Consumer
C01381,Oscar,Allen,customer01381@example.com,North,2022-12-30,Consumer
C01382,Mia,Allen,customer01382@example.com,East,2023-07-24,Consumer
C01383,Grace,Brown,customer01383@example.com,Central,2024-02-02,Consumer
C01384,Emily,Brown,customer01384@example.com,South,2022-10-03,Consumer
C01385,Amelia,Allen,customer01385@example.com,West,2022-02-19,Enterprise
C01386,Amelia,Brown,customer01386@example.com,South,2025-10-13,Small Business
C01387,Emily,Johnson,customer01387@example.com,West,2023-12-29,Consumer
C01388,Liam,Young,customer01388@example.com,North,2024-06-24,Small Business
C01389,Amelia,Kelly,customer01389@example.com,Central,2024-07-16,Consumer
C01390,Ethan,Clark,customer01390@example.com,East,2023-07-18,Small Business
C01391,Liam,Roberts,customer01391@example.com,South,2024-02-22,Small Business
C01392,Ava,Martin,customer01392@example.com,North,2023-04-30,Consumer
C01393,Ethan,Walker,customer01393@example.com,North,2025-01-12,Consumer
C01394,Sophia,Allen,customer01394@example.com,East,2023-08-07,Consumer
C01395,Daniel,King,customer01395@example.com,South,2025-08-12,Consumer
C01396,Isla,Walker,customer01396@example.com,Central,2022-08-24,Small Business
C01397,Liam,Jones,customer01397@example.com,East,2022-02-25,Consumer
C01398,Ava,Davies,customer01398@example.com,South,2022-12-26,Small Business
C01399,James,Roberts,customer01399@example.com,West,2022-04-20,Enterprise
C01400,Oscar,Martin,customer01400@example.com,West,2022-07-11,Consumer
C01401,Henry,Wilson,customer01401@example.com,North,2024-06-22,Small Business
C01402,Noah,King,customer01402@example.com,North,2025-01-21,Small Business
C01403,James,King,customer01403@example.com,North,2024-05-11,Enterprise
C01404,Liam,Martin,customer01404@example.com,West,2023-07-22,Enterprise
C01405,Noah,Jones,customer01405@example.com,West,2024-12-19,Small Business
C01406,Leo,Martin,customer01406@example.com,East,2023-10-12,Consumer
C01407,Lucas,Murphy,customer01407@example.com,Central,2022-02-08,Small Business
C01408,Henry,Thomas,customer01408@example.com,Central,2024-12-08,Consumer
C01409,Grace,Jones,customer01409@example.com,East,2023-09-29,Small Business
C01410,Jack,Walker,customer01410@example.com,Central,2024-11-02,Small Business
C01411,Daniel,Roberts,customer01411@example.com,South,2022-02-05,Consumer
C01412,Ava,Kelly,customer01412@example.com,North,2022-04-11,Consumer
C01413,Isla,Smith,customer01413@example.com,South,2025-01-14,Consumer
C01414,Sophia,Murphy,customer01414@example.com,North,2025-05-31,Consumer
C01415,Daniel,Johnson,customer01415@example.com,East,2025-09-23,Consumer
C01416,Oscar,Johnson,customer01416@example.com,Central,2022-06-15,Small Business
C01417,Amelia,Roberts,customer01417@example.com,North,2023-01-18,Enterprise
C01418,Noah,Walker,customer01418@example.com,North,2025-10-31,Enterprise
C01419,Emma,Brown,customer01419@example.com,East,2024-02-29,Consumer
C01420,James,Thomas,customer01420@example.com,Central,2022-01-31,Small Business
C01421,Ava,Wilson,customer01421@example.com,South,2025-10-30,Small Business
C01422,Amelia,Johnson,customer01422@example.com,East,2022-01-11,Consumer
C01423,Emma,Lewis,customer01423@example.com,North,2025-08-18,Consumer
C01424,Noah,Murphy,customer01424@example.com,North,2022-04-06,Consumer
C01425,Ethan,Roberts,customer01425@example.com,Central,2025-04-28,Small Business
C01426,Jack,Clark,customer01426@example.com,Central,2023-03-29,Consumer
C01427,Grace,King,customer01427@example.com,North,2022-07-11,Small Business
C01428,Ella,Taylor,customer01428@example.com,Central,2023-05-01,Consumer
C01429,Amelia,Evans,customer01429@example.com,West,2025-07-13,Small Business
C01430,Jack,Lewis,customer01430@example.com,Central,2025-02-25,Consumer
C01431,Grace,Evans,customer01431@example.com,East,2022-08-26,Consumer
C01432,Ethan,Clark,customer01432@example.com,East,2025-10-10,Consumer
C01433,Lucas,Walker,customer01433@example.com,East,2025-02-09,Consumer
C01434,Leo,Hall,customer01434@example.com,West,2025-09-28,Small Business
C01435,Olivia,Kelly,customer01435@example.com,North,2025-03-14,Consumer
C01436,Isla,Jones,customer01436@example.com,North,2024-12-24,Small Business
C01437,Grace,Hall,customer01437@example.com,South,2025-06-24,Consumer
C01438,Olivia,Davies,customer01438@example.com,West,2024-01-05,Consumer
C01439,Sophia,Taylor,customer01439@example.com,South,2024-09-17,Consumer
C01440,Oscar,Johnson,customer01440@example.com,West,2024-04-04,Consumer
C01441,Ella,Hall,customer01441@example.com,Central,2022-04-16,Small Business
C01442,Leo,Martin,customer01442@example.com,North,2022-06-30,Consumer
C01443,Sophia,Wilson,customer01443@example.com,West,2022-07-03,Small Business
C01444,Emma,Hall,customer01444@example.com,East,2022-08-14,Enterprise
C01445,Mia,Allen,customer01445@example.com,Central,2024-02-16,Consumer
C01446,Henry,Smith,customer01446@example.com,North,2024-02-29,Consumer
C01447,Amelia,Davies,customer01447@example.com,West,2025-01-17,Small Business
C01448,Emma,Evans,customer01448@example.com,Central,2023-11-19,Enterprise
C01449,Liam,Evans,customer01449@example.com,Central,2023-06-14,Small Business
C01450,Lucas,Jones,customer01450@example.com,West,2025-10-26,Consumer
C01451,Sophia,Thomas,customer01451@example.com,East,2024-08-29,Small Business
C01452,Lucas,Jones,customer01452@example.com,West,2024-07-24,Consumer
C01453,James,Lewis,customer01453@example.com,Central,2022-04-16,Enterprise
C01454,Ethan,Jones,customer01454@example.com,East,2025-07-18,Enterprise
C01455,Sophia,Kelly,customer01455@example.com,North,2024-04-10,Consumer
C01456,Daniel,Evans,customer01456@example.com,Central,2023-11-10,Consumer
C01457,Olivia,Roberts,customer01457@example.com,West,2024-04-28,Consumer
C01458,Liam,Kelly,customer01458@example.com,West,2024-11-21,Consumer
C01459,Ella,Lewis,customer01459@example.com,South,2023-01-28,Small Business
C01460,Grace,Hall,customer01460@example.com,West,2022-02-09,Consumer
C01461,Ava,Martin,customer01461@example.com,East,2023-10-22,Consumer
C01462,James,Brown,customer01462@example.com,West,2025-05-26,Consumer
C01463,Henry,Smith,customer01463@example.com,North,2024-09-07,Enterprise
C01464,Emily,Thomas,customer01464@example.com,West,2025-01-10,Consumer
C01465,Mia,Kelly,customer01465@example.com,Central,2024-04-24,Consumer
C01466,Leo,Walker,customer01466@example.com,North,2022-07-20,Consumer
C01467,Emily,King,customer01467@example.com,Central,2023-03-23,Enterprise
C01468,Isla,Lewis,customer01468@example.com,East,2024-11-27,Small Business
C01469,Noah,Davies,customer01469@example.com,Central,2025-05-19,Consumer
C01470,Henry,Walker,customer01470@example.com,West,2023-03-20,Consumer
C01471,Emma,Allen,customer01471@example.com,East,2025-09-12,Consumer
C01472,Grace,Young,customer01472@example.com,West,2024-01-31,Consumer
C01473,Liam,Kelly,customer01473@example.com,Central,2022-08-15,Consumer
C01474,Jack,Kelly,customer01474@example.com,East,2022-02-17,Enterprise
C01475,Noah,Davies,customer01475@example.com,South,2024-11-07,Consumer
C01476,Daniel,Roberts,customer01476@example.com,West,2024-06-30,Small Business
C01477,Oscar,Taylor,customer01477@example.com,Central,2022-07-06,Consumer
C01478,Grace,Johnson,customer01478@example.com,West,2022-12-11,Small Business
C01479,Oscar,Smith,customer01479@example.com,West,2022-08-12,Small Business
C01480,Henry,Martin,customer01480@example.com,East,2024-04-09,Consumer
C01481,Grace,Jones,customer01481@example.com,Central,2023-05-03,Consumer
C01482,Sophia,Davies,customer01482@example.com,North,2024-05-26,Consumer
C01483,Olivia,Allen,customer01483@example.com,East,2024-04-28,Consumer
C01484,Henry,Evans,customer01484@example.com,North,2025-06-06,Consumer
C01485,Liam,Thomas,customer01485@example.com,South,2024-09-05,Consumer
C01486,Daniel,Thomas,customer01486@example.com,South,2024-10-13,Enterprise
C01487,Ava,Evans,customer01487@example.com,East,2022-07-07,Consumer
C01488,Amelia,Roberts,customer01488@example.com,West,2022-09-27,Small Business
C01489,Jack,Clark,customer01489@example.com,South,2022-11-06,Consumer
C01490,Isla,Hall,customer01490@example.com,East,2025-03-01,Small Business
C01491,Noah,Smith,customer01491@example.com,South,2024-12-31,Consumer
C01492,Grace,Smith,customer01492@example.com,South,2024-04-24,Small Business
C01493,Olivia,Walker,customer01493@example.com,South,2025-04-25,Consumer
C01494,Mia,Wilson,customer01494@example.com,North,2023-05-01,Consumer
C01495,Grace,Davies,customer01495@example.com,West,2025-04-29,Consumer
C01496,Oscar,King,customer01496@example.com,West,2022-04-30,Consumer
C01497,Henry,Smith,customer01497@example.com,West,2022-08-08,Consumer
C01498,Leo,Thomas,customer01498@example.com,East,2022-02-22,Consumer
C01499,Noah,Roberts,customer01499@example.com,South,2025-06-14,Consumer
C01500,Henry,King,customer01500@example.com,Central,2024-01-28,Small Business
C01501,Sophia,Johnson,customer01501@example.com,East,2024-01-08,Consumer
C01502,Daniel,Roberts,customer01502@example.com,East,2023-12-21,Consumer
C01503,Mia,Clark,customer01503@example.com,North,2023-02-10,Small Business
C01504,Daniel,Martin,customer01504@example.com,South,2023-08-31,Consumer
C01505,Ava,Kelly,customer01505@example.com,South,2024-10-17,Consumer
C01506,Noah,Lewis,customer01506@example.com,East,2023-02-26,Consumer
C01507,Leo,Roberts,customer01507@example.com,East,2023-12-13,Enterprise
C01508,Olivia,Evans,customer01508@example.com,East,2022-09-04,Small Business
C01509,Leo,Lewis,customer01509@example.com,West,2022-03-13,Small Business
C01510,Leo,Johnson,customer01510@example.com,West,2022-07-04,Consumer
C01511,Lucas,Hall,customer01511@example.com,Central,2022-01-06,Small Business
C01512,Isla,King,customer01512@example.com,West,2025-05-14,Consumer
C01513,Isla,Martin,customer01513@example.com,Central,2024-06-24,Consumer
C01514,James,Allen,customer01514@example.com,North,2023-01-22,Consumer
C01515,Mia,Brown,customer01515@example.com,North,2023-11-30,Consumer
C01516,Olivia,Smith,customer01516@example.com,North,2025-01-04,Consumer
C01517,James,Hall,customer01517@example.com,West,2025-04-15,Consumer
C01518,Ethan,Kelly,customer01518@example.com,Central,2024-04-06,Consumer
C01519,Lucas,Young,customer01519@example.com,South,2022-12-15,Consumer
C01520,Ava,King,customer01520@example.com,Central,2025-07-02,Small Business
C01521,Amelia,King,customer01521@example.com,North,2022-11-04,Consumer
C01522,James,Johnson,customer01522@example.com,Central,2025-09-30,Small Business
C01523,Noah,Johnson,customer01523@example.com,South,2025-02-24,Consumer
C01524,Ava,Brown,customer01524@example.com,North,2022-10-14,Small Business
C01525,Ella,Walker,customer01525@example.com,East,2024-02-05,Consumer
C01526,Jack,Taylor,customer01526@example.com,South,2023-12-26,Consumer
C01527,Oscar,Murphy,customer01527@example.com,South,2024-02-01,Consumer
C01528,Oscar,Roberts,customer01528@example.com,South,2023-01-18,Consumer
C01529,Jack,Murphy,customer01529@example.com,Central,2023-01-23,Small Business
C01530,Oscar,Roberts,customer01530@example.com,East,2023-06-09,Consumer
C01531,Amelia,Roberts,customer01531@example.com,South,2023-10-01,Consumer
C01532,Daniel,Johnson,customer01532@example.com,West,2024-07-26,Small Business
C01533,Daniel,Evans,customer01533@example.com,West,2022-10-03,Small Business
C01534,James,Wilson,customer01534@example.com,South,2023-05-15,Consumer
C01535,Jack,Hall,customer01535@example.com,East,2023-12-18,Consumer
C01536,Noah,Thomas,customer01536@example.com,North,2022-12-03,Consumer
C01537,Ella,Jones,customer01537@example.com,North,2024-07-20,Consumer
C01538,Jack,King,customer01538@example.com,West,2023-04-26,Consumer
C01539,Sophia,Martin,customer01539@example.com,North,2024-06-29,Enterprise
C01540,Ethan,Murphy,customer01540@example.com,East,2025-07-20,Consumer
C01541,Oscar,Wilson,customer01541@example.com,West,2024-12-17,Consumer
C01542,Emma,Smith,customer01542@example.com,North,2025-09-13,Consumer
C01543,Isla,Walker,customer01543@example.com,East,2022-04-19,Small Business
C01544,Leo,Johnson,customer01544@example.com,South,2025-07-26,Small Business
C01545,Noah,Roberts,customer01545@example.com,Central,2022-11-24,Consumer
C01546,Sophia,Clark,customer01546@example.com,East,2022-11-11,Small Business
C01547,Jack,Martin,customer01547@example.com,Central,2025-02-08,Consumer
C01548,Jack,Martin,customer01548@example.com,East,2023-11-30,Consumer
C01549,Emma,Jones,customer01549@example.com,North,2024-02-20,Consumer
C01550,Emma,Allen,customer01550@example.com,West,2025-06-06,Consumer
C01551,Isla,Allen,customer01551@example.com,Central,2022-06-05,Consumer
C01552,Sophia,Evans,customer01552@example.com,West,2025-07-19,Small Business
C01553,Noah,Murphy,customer01553@example.com,Central,2024-06-05,Consumer
C01554,Noah,Thomas,customer01554@example.com,Central,2024-10-22,Enterprise
C01555,Amelia,Young,customer01555@example.com,South,2024-01-28,Consumer
C01556,Amelia,Walker,customer01556@example.com,South,2023-12-23,Consumer
C01557,Leo,Kelly,customer01557@example.com,West,2024-07-01,Consumer
C01558,Henry,Hall,customer01558@example.com,East,2025-08-02,Consumer
C01559,Jack,Johnson,customer01559@example.com,Central,2024-05-20,Consumer
C01560,Oscar,Davies,customer01560@example.com,Central,2022-01-13,Consumer
C01561,Emily,Young,customer01561@example.com,South,2023-08-31,Consumer
C01562,Emma,Davies,customer01562@example.com,South,2023-05-13,Consumer
C01563,Jack,Johnson,customer01563@example.com,West,2022-08-26,Small Business
C01564,Oscar,Brown,customer01564@example.com,South,2025-01-22,Consumer
C01565,Lucas,Walker,customer01565@example.com,Central,2025-09-23,Consumer
C01566,Daniel,Wilson,customer01566@example.com,East,2024-02-20,Consumer
C01567,Amelia,Roberts,customer01567@example.com,West,2025-04-09,Enterprise
C01568,Ella,Young,customer01568@example.com,North,2023-08-29,Small Business
C01569,Leo,Davies,customer01569@example.com,West,2023-10-23,Consumer
C01570,James,Murphy,customer01570@example.com,East,2024-04-28,Consumer
C01571,Emma,Taylor,customer01571@example.com,East,2024-07-24,Consumer
C01572,Jack,Thomas,customer01572@example.com,North,2023-09-20,Enterprise
C01573,Olivia,Kelly,customer01573@example.com,West,2022-05-23,Small Business
C01574,Daniel,Thomas,customer01574@example.com,Central,2025-05-09,Consumer
C01575,Noah,Johnson,customer01575@example.com,South,2025-04-18,Consumer
C01576,Leo,Clark,customer01576@example.com,North,2023-12-15,Consumer
C01577,Ava,Murphy,customer01577@example.com,North,2025-10-19,Enterprise
C01578,Emma,Kelly,customer01578@example.com,West,2023-04-24,Consumer
C01579,Mia,Roberts,customer01579@example.com,West,2023-07-19,Consumer
C01580,Jack,Allen,customer01580@example.com,East,2023-04-16,Consumer
C01581,Jack,Johnson,customer01581@example.com,South,2023-01-19,Small Business
C01582,Leo,Lewis,customer01582@example.com,East,2024-07-14,Small Business
C01583,Leo,Brown,customer01583@example.com,West,2023-02-21,Small Business
C01584,Amelia,Walker,customer01584@example.com,East,2022-11-04,Consumer
C01585,Ava,Jones,customer01585@example.com,Central,2023-10-11,Small Business
C01586,Isla,Allen,customer01586@example.com,North,2025-10-22,Consumer
C01587,Isla,Allen,customer01587@example.com,West,2024-10-21,Consumer
C01588,Sophia,King,customer01588@example.com,East,2024-12-03,Consumer
C01589,Henry,Taylor,customer01589@example.com,East,2024-01-09,Enterprise
C01590,Grace,Walker,customer01590@example.com,West,2025-01-26,Consumer
C01591,Daniel,Evans,customer01591@example.com,West,2025-07-12,Small Business
C01592,Amelia,Hall,customer01592@example.com,Central,2022-05-20,Small Business
C01593,Emma,Brown,customer01593@example.com,North,2025-06-14,Consumer
C01594,Daniel,Martin,customer01594@example.com,North,2024-08-31,Consumer
C01595,Noah,Hall,customer01595@example.com,West,2024-10-13,Consumer
C01596,Daniel,Johnson,customer01596@example.com,East,2024-08-10,Consumer
C01597,Olivia,Clark,customer01597@example.com,South,2024-06-22,Consumer
C01598,Emily,Jones,customer01598@example.com,North,2022-03-13,Consumer
C01599,Henry,Wilson,customer01599@example.com,North,2025-04-28,Small Business
C01600,Sophia,Wilson,customer01600@example.com,Central,2025-07-15,Enterprise
C01601,Ethan,Evans,customer01601@example.com,North,2025-09-06,Consumer
C01602,Amelia,Murphy,customer01602@example.com,South,2022-04-17,Consumer
C01603,James,Clark,customer01603@example.com,South,2025-06-09,Consumer
C01604,Daniel,Allen,customer01604@example.com,South,2024-12-01,Small Business
C01605,Noah,Lewis,customer01605@example.com,North,2024-06-01,Small Business
C01606,Oscar,Wilson,customer01606@example.com,East,2022-05-19,Consumer
C01607,James,Murphy,customer01607@example.com,North,2023-09-07,Consumer
C01608,Isla,Davies,customer01608@example.com,Central,2024-05-12,Small Business
C01609,Sophia,Taylor,customer01609@example.com,South,2022-09-30,Consumer
C01610,Henry,Walker,customer01610@example.com,East,2023-02-20,Consumer
C01611,James,Murphy,customer01611@example.com,Central,2023-05-21,Consumer
C01612,Amelia,Davies,customer01612@example.com,West,2024-01-03,Consumer
C01613,Noah,Murphy,customer01613@example.com,East,2023-02-28,Consumer
C01614,Sophia,Jones,customer01614@example.com,South,2023-01-25,Small Business
C01615,Emily,Smith,customer01615@example.com,South,2022-12-08,Small Business
C01616,Henry,Lewis,customer01616@example.com,West,2024-08-03,Consumer
C01617,Daniel,Roberts,customer01617@example.com,Central,2023-09-06,Enterprise
C01618,James,Evans,customer01618@example.com,West,2023-05-08,Consumer
C01619,Leo,Davies,customer01619@example.com,East,2022-07-11,Small Business
C01620,Noah,Allen,customer01620@example.com,West,2023-05-14,Consumer
C01621,Grace,Davies,customer01621@example.com,East,2024-04-01,Small Business
C01622,Leo,Walker,customer01622@example.com,North,2025-06-10,Small Business
C01623,Isla,Taylor,customer01623@example.com,East,2022-08-15,Consumer
C01624,Liam,Wilson,customer01624@example.com,Central,2025-10-26,Enterprise
C01625,Isla,King,customer01625@example.com,North,2022-05-19,Small Business
C01626,Sophia,Clark,customer01626@example.com,West,2024-05-05,Small Business
C01627,Ava,Clark,customer01627@example.com,South,2024-03-27,Consumer
C01628,Lucas,Martin,customer01628@example.com,East,2025-03-18,Small Business
C01629,Daniel,Clark,customer01629@example.com,North,2025-02-12,Small Business
C01630,Ella,Walker,customer01630@example.com,East,2024-12-22,Consumer
C01631,Lucas,Martin,customer01631@example.com,West,2022-04-14,Enterprise
C01632,Mia,Smith,customer01632@example.com,South,2024-05-20,Consumer
C01633,James,Jones,customer01633@example.com,West,2023-10-30,Consumer
C01634,James,Young,customer01634@example.com,West,2022-09-30,Consumer
C01635,Noah,Evans,customer01635@example.com,Central,2024-10-26,Consumer
C01636,Sophia,Kelly,customer01636@example.com,South,2025-03-16,Consumer
C01637,Olivia,Smith,customer01637@example.com,East,2022-07-03,Consumer
C01638,Leo,Murphy,customer01638@example.com,North,2024-11-17,Enterprise
C01639,Emily,Hall,customer01639@example.com,Central,2025-02-16,Consumer
C01640,Leo,Evans,customer01640@example.com,Central,2022-10-20,Consumer
C01641,Emma,Smith,customer01641@example.com,East,2025-10-26,Consumer
C01642,Daniel,Smith,customer01642@example.com,Central,2025-06-21,Consumer
